2971212466	0.00882865282847	0.0785	0.00527776437711	0.023700000000000002
2925352689	0.0129245662458	0.23440000000000003	0.0101803450264	0.08710000000000001
2925362319	0.00801117827456	0.071	0.00392801480934	0.03
2925370402	0.0142209627898	0.1374	0.0105775782553	0.0712
2925372393	0.0119841667358	0.2364	0.00700272983231	0.1067
2925373860	0.0233284687131	0.3232	0.0184379199205	0.1085
2925375402	0.0101429436495	0.1466	0.00671787319888	0.12210000000000001
2925376286	0.0155713554744	0.18739999999999998	0.0137411486965	0.1075
2925382434	0.0161967489567	0.1696	0.0117622867455	0.1328
2925385263	0.0248897843317	0.08650000000000001	0.0200572775818	0.0
2925390876	0.0242839097022	0.2175	0.022022699122	0.0382
2925403880	0.027500083944	0.4752	0.0266454877412	0.0
2925409884	0.0575494064692	0.39289999999999997	0.0298372683464	0.0581
2925410674	0.0389641779328	0.24239999999999998	0.0243490366138	0.0
2925420688	0.0142687974376	0.2425	0.0103560484107	0.0965
2925422614	0.0182063387134	0.11599999999999999	0.0172628985752	0.0462
2925424201	0.011758036867	0.2305	0.00847860923593	0.11699999999999999
2925424419	0.00722054771067	0.1137	0.00325696540121	0.0565
2925437937	0.0248417551455	0.1356	0.0182058582898	0.058499999999999996
2925462019	0.0135440575167	0.1392	0.0121602040428	0.09630000000000001
2925471126	0.0266717186286	0.2899	0.020798887569	0.059800000000000006
2925473757	0.0160000249992	0.1631	0.0136779852692	0.1079
2925482434	0.0235334012194	0.2483	0.0188886234569	0.0688
2925482770	0.029143868744	0.5710000000000001	0.0233403644512	0.0
2940249446	0.0165379234141	0.16329999999999997	0.0169046691815	0.0974
2925490304	0.0222997816751	0.2242	0.0210371270345	0.0723
2939660801	0.0149075037176	0.1793	0.0104341404529	0.068
2925693212	0.0245156700919	0.29710000000000003	0.019236919546	0.0779
2939662073	0.00739869689233	0.0695	0.00456111199373	0.0176
2970460831	0.013870704723	0.133	0.0102009880654	0.0761
2970464914	0.0164091005716	0.087	0.0130661101001	0.030299999999999997
2940260013	0.0159203028751	0.3224	0.0192531969679	0.1309
2937895789	0.00566802851435	0.0955	0.0024514995575	0.0276
2925505192	0.00747981748874	0.12210000000000001	0.00326677133087	0.0889
2940268753	0.0119628845578	0.060599999999999994	0.00725265551867	0.0215
