Source_ID	mean_photo	std_photo	fvar_photo	fvar_line	mean_err_photo	mean_err_line	std_err_photo	std_err_line	
2925783603	1.30653298212	0.210336209457	0.155362394445	0.128298638271	0.0349193237474	0.2393	0.0231622896196	0.077
2938207388	44.0206465241	5.82104452144	0.132072588847	0.188011867577	0.00592389641426	0.1947	0.00264118189952	0.0215
2940371981	5.5644176937	0.556239944675	0.0983892345115	0.164582725102	0.0135382572909	0.238	0.014297179968	0.1091
2925579897	0.780955385056	0.0909163713367	0.101763573214	0.0533184204853	0.0513397976815	0.1935	0.0282304424956	0.0721
2938219119	4.54811332837	0.618740249063	0.135421645388	0.334751378302	0.0103817758278	0.2731	0.00756468333616	0.2059
2925786555	3.36976008052	0.456443054001	0.132846380319	0.216672887042	0.0205645640673	0.1567	0.0206960134202	0.0935
2940373266	13.779322758	1.89341227952	0.137034362554	0.0554038959563	0.00851209974673	0.0374	0.0063366062283	0.012
2970657028	4.63140996818	0.32097698831	0.0674976806323	0.014777329656	0.0133323831151	0.2206	0.00843884278234	0.0822
2940375255	2.06958338673	0.464086357949	0.222379818163	0.247944180372	0.0264699025445	0.343	0.023717999471	0.2034
2939788540	9.65096715625	0.748166959395	0.075813165221	0.111819083797	0.0103522046634	0.0952	0.0162089758065	0.0444
2938228331	8.89949251954	0.687471057383	0.0759953589869	0.273907850797	0.0101487354705	0.12	0.00858046314784	0.0703
2925594499	3.4225795142	0.435016264332	0.12264929799	0.206511564763	0.0213303295079	0.2731	0.0241998068051	0.0998
2939791816	3.9082093223	0.481612194176	0.122307664067	0.0905578945137	0.011838918696	0.1933	0.0101892859385	0.085
2970671786	5.69788146817	0.418467252201	0.0720057334863	0.247224513023	0.0122397024517	0.3283	0.00729347389888	0.1301
2925595174	6.59936874862	0.437838838586	0.064579216995	0.169978736677	0.0124499566407	0.128	0.00816064353765	0.0523
2940385121	5.709556664	0.760293910117	0.131532139223	0.068309051468	0.0137324390123	0.2061	0.0134718603828	0.1083
2938238274	2.6599105967	0.269339941724	0.0981977955788	0.430640035916	0.0205557686299	0.402	0.0177953683235	0.0453
2940398921	3.35559264875	0.391354589661	0.113336932748	0.454466361503	0.0191819131465	0.3146	0.0202178377257	0.0897
2938985411	6.43378734804	0.740561714461	0.114585829887	0.0947019627007	0.00877580335089	0.1577	0.00699890291762	0.0585
2938239966	2.51961952856	0.50726518537	0.200050677857	0.280275602515	0.0199694184712	0.2457	0.0123651180576	0.0827
2925787914	7.80393920619	0.822048565116	0.104392475744	0.236304974926	0.0114248642887	0.3484	0.00961236814609	0.0864
2925596771	3.9187769871	0.446176895772	0.111560002886	0.128365934498	0.0175852208564	0.1799	0.0139895099135	0.0955
2939816166	4.8747773149	0.959716491253	0.195983417573	0.321563119128	0.0147025800935	0.3071	0.0112782452782	0.059
2938989521	4.63075109303	0.55975858481	0.118960943928	0.176594200439	0.0126366675123	0.1265	0.0261273394823	0.0528
2925792482	5.44805553309	1.08453183255	0.1978551176	0.234033666398	0.0141775992101	0.1296	0.0107573912794	0.0956
2940401883	4.17085960856	0.479818034719	0.112715366535	0.182367595287	0.0156797544152	nan	0.0160275589058	nan
2925793267	1.22357368013	0.250815910588	0.198737225822	0.125256547154	0.0429755058018	0.2232	0.0274465234793	0.0642
2939823929	7.39112348948	0.581481660637	0.0760354045777	0.0696093171209	0.0120046815544	0.0982	0.0153845556307	0.0331
2925599608	2.08006401291	0.272361413932	0.126008918661	0.216758153547	0.0277717751818	0.2369	0.0213291269736	0.0663
2939002332	6.34838960315	0.841921954873	0.131980238833	0.167123820574	0.00919125080099	0.1389	0.0109205660763	0.0708
2939854485	4.12169454874	0.448496479995	0.106422034674	0.24845076475	0.0146223902197	0.1775	0.015740873972	0.1141
2940417776	7.9584224665	0.707794580641	0.0827541138169	0.0571749432021	0.0219999001636	0.1868	0.0225257557785	0.0515
2970689746	11.1816870238	0.832939250379	0.0739446826792	0.12347225305	0.0083742529391	0.089	0.00368141911871	0.0538
2939003048	3.43920412352	0.414917238835	0.119628070295	0.263505918087	0.0122412156619	0.1868	0.0113949570116	0.0961
2939006752	1.90957022286	0.176309166071	0.0884876627837	0.139757521669	0.0174778061082	0.2681	0.0174257060689	0.1112
2939856412	2.58133383619	0.327907409325	0.124440267865	0.327658778043	0.0202333682607	0.2325	0.0190836591124	0.1064
2940428978	11.9712474864	0.834851157179	0.0660268097324	0.103501700016	0.0168183781372	0.1493	0.0157741367188	0.0289
2970692560	8.46596456982	0.655213995468	0.0766284494503	0.113803407189	0.00964192143303	0.14	0.00482488276291	0.0717
2925606098	3.90652172485	0.506483279546	0.126380407893	0.158270348768	0.0194717533205	0.173	0.0214467673271	0.093
2939867925	3.1857017871	0.427656950936	0.131816452095	0.250879510595	0.0178453401211	0.1582	0.0171986388855	0.0643
2938254204	2.31407615142	0.55027986557	0.235795078296	0.330523735381	0.026705296602	0.3641	0.0216363733079	0.0
2939006833	5.68948241489	0.925905021147	0.162165462508	0.0805403741964	0.00944252727617	0.2396	0.0123259376925	0.1258
2925798495	3.61359712001	0.327015889019	0.0879476885626	0.0873619984117	0.0166824660666	0.1898	0.0125290367795	0.061
2939010411	4.54696278959	0.441607885511	0.083791110453	0.16787273973	0.022166269113	0.0816	0.137401691493	0.0464
2970695909	5.28307175521	0.882259894244	0.16626775701	0.180691767692	0.0124043021481	0.2494	0.010163360301	0.0807
2925807924	5.70167389001	0.671584253399	0.116506974271	0.0822790191446	0.013706547207	0.1506	0.0128069989734	0.0525
2940439084	4.98098474056	0.370245516155	0.0599859799167	0.222631836525	0.0271852684838	0.1507	0.0343579369451	0.083
2925606181	5.50815954523	1.37126511818	0.248330173499	0.18269552263	0.0142239942859	0.2546	0.011387704376	0.0843
2938255400	3.56880408804	0.340442109092	0.0923023900056	0.211121439351	0.0174395459787	0.396	0.0156232037283	0.0727
2939017496	5.72114367052	0.517281383962	0.0894139910727	0.0718562231847	0.00984444330202	0.1185	0.00826663309984	0.0365
2938257191	3.40047504003	0.471676553943	0.137028040109	0.34089425989	0.0181939307546	0.1403	0.0174541125452	0.1269
2925608915	13.7830570775	0.766204120486	0.0547533119295	0.200934260055	0.00840775465438	0.2291	0.0041870725553	0.0887
2925825614	2.4681847607	0.408242116208	0.161898426269	0.114227757333	0.0257209783286	0.2165	0.0213422826287	0.0576
2939018231	2.28291909127	0.208793899349	0.0888420557702	0.124931206009	0.0157304478711	0.1176	0.016072900726	0.0729
2940479063	4.67456513992	0.317231522391	0.0666550927428	0.0406026750669	0.0101527319126	0.2138	0.00917389040941	0.1014
2925832941	9.28394152075	0.536130377065	0.0557283051601	0.428235433184	0.0107674348695	0.4009	0.011387924951	0.1236
2938258860	6.49206846515	0.673796273256	0.102506348116	0.361970580253	0.0121904144549	nan	0.0124248606905	nan
2925608973	15.3148698157	1.56493185944	0.101812231537	0.86222404274	0.00794683863945	0.8337	0.00351753343302	0.2772
2940510474	2.38722061211	0.275033544359	0.108055667636	0.858265069016	0.0255209085924	0.2457	0.0332091217028	0.0852
2939022323	4.05125516324	0.906523182988	0.223371761996	0.287351461171	0.0112115852244	0.87	0.0084818357538	0.1222
2939920457	2.89563778673	0.365705830705	0.124423550045	0.286265588551	0.0179041201115	0.3274	0.0108659282278	0.0938
2938268146	3.76463238009	0.405074219017	0.10547242259	0.0393967850217	0.0165753550134	0.1009	0.014464468505	0.0398
2925835393	2.85619735833	0.488449472488	0.169074862149	0.316598239435	0.0211929738858	0.3203	0.0168690488585	0.1005
2938268450	5.69033052578	0.871550682758	0.151909193556	0.222057190874	0.0136445513566	0.2364	0.012181546562	0.0814
2925609647	2.10904794502	0.251018251419	0.114309003055	0.154301829094	0.0267951412484	nan	0.0209913977271	nan
2939967017	6.0804697994	1.75784627873	0.284685501163	0.197194896264	0.0434104690532	0.1474	0.036083597081	0.0732
2940545993	7.69102293979	1.26807022067	0.164488759013	0.0753735855772	0.00899055912459	0.1239	0.00701497274281	0.0578
2939082045	9.59077330164	1.83099943957	0.190696558938	0.131609783463	0.00772645282633	0.1107	0.00518488674388	0.0274
2938268664	2.0712310766	0.57819356223	0.277004492559	0.321444984848	0.0315277537489	0.3393	0.0231899970268	0.0816
2925836943	0.485070393421	0.119034685444	0.215369163252	0.252175437271	0.110411321785	nan	0.0478151071742	nan
2940550281	3.26104380996	0.55644643139	0.159689706428	0.133152009208	0.0393185997399	0.1611	0.0451901135581	0.0796
2938272159	2.43647425107	0.577300659777	0.235967189013	0.327652963423	0.0160753940691	0.2274	0.0145657212896	0.1044
2970717582	8.28141815056	0.673062642269	0.0806056908934	0.236527395547	0.00940867673852	0.1307	0.00437480366625	0.0625
2925842332	5.21306348261	0.397511583269	0.0727373977059	0.114567821509	0.0156042628268	0.1874	0.0177034643443	0.0879
2939173668	1.76821291152	0.241539430303	0.130956032499	0.327916134239	0.0320969596368	0.3076	0.021381298126	0.1108
2925619323	2.21614215255	0.265909910911	0.114470087199	0.540995571941	0.0290538454523	nan	0.0218931541306	nan
2939975835	3.67331419906	0.534380330827	0.132455413675	0.14240422798	0.0453677977556	0.2091	0.0467776855791	0.0721
2939178174	0.964159778057	0.164723777427	0.15959921499	0.592067529279	0.0519786302038	0.3056	0.0385959709074	0.0171
2970718160	8.13007825336	0.726636480091	0.088263492604	0.191945748349	0.010104469677	0.1906	0.00828409107959	0.0666
2925849629	5.60775773328	0.286432922316	0.0468649321553	0.0386481331239	0.0145526008201	0.0903	0.0146562162644	0.0383
2939981369	1.49422761409	0.209921008287	0.123894236433	0.645558508161	0.0474451350257	0.2907	0.0535218164571	0.0656
2940557913	1.38829926416	0.253451854091	0.170500569328	0.2972316594	0.051889386149	0.3164	0.0575425248573	0.1085
2938277264	2.81328177791	0.151817993265	0.0477723197876	0.0439472648042	0.020489852174	0.1625	0.0142821101732	0.077
2939982720	1.51903977076	0.38138642209	0.236860837217	0.207555183343	0.0520228675752	0.2558	0.0544521533039	0.0727
2970718395	6.12990049375	0.759655519299	0.123282507365	0.161221637235	0.0110543041898	0.2008	0.00619709683185	0.0975
2940645467	0.634055459233	0.099505996027	0.151680294534	0.0869395014333	0.0341452757908	0.1912	0.0212580278119	0.0207
2938281666	2.85698211514	0.668699288233	0.233277639474	0.580222660649	0.014837213953	0.2159	0.0185156548316	0.0692
2939985895	16.7102567019	2.34864578594	0.139429899725	0.0960270212387	0.0136773401351	0.1501	0.0120370277245	0.071
2940655235	2.04112185794	0.355454306313	0.168832729344	0.336201732733	0.0245213829183	0.5215	0.0253774757114	0.0676
2939193043	2.43829914281	0.359226044586	0.144498450228	0.827106125398	0.0228142782621	0.4852	0.0159756703638	0.1706
2925852612	7.36583419739	0.479427046084	0.0613782735755	0.215659704033	0.0130596267366	0.3117	0.0160954237597	0.0743
2938302270	4.50395099666	0.98776841355	0.217965289139	0.278377150383	0.0165305572341	0.2146	0.0156404867661	0.1081
2970730486	4.65513475787	0.490917062768	0.104223364152	0.203459512513	0.0135806353068	0.0862	0.00840049298817	0.0567
2939991554	5.2661563495	0.564697548368	0.0948700114639	0.164416412624	0.034353558686	0.1799	0.0349237818072	0.0961
2940663814	1.29551639237	0.496371193968	0.37711095416	0.179678080946	0.0480872717179	0.2778	0.0359005201325	0.07
2925637387	3.02242587123	0.363150788954	0.116683805299	0.0253890425323	0.0225803943102	0.2356	0.0182311980843	0.0819
2970731290	4.4900213571	0.444126306581	0.0974644708516	0.189384517762	0.0136822393334	0.1606	0.0091043747666	0.1088
2939994883	8.16846710323	1.39457478588	0.166511800077	0.0936896653295	0.0264354590545	0.2239	0.0263987980377	0.0961
2939998503	2.30400646359	0.292695944079	0.109935141988	0.749206435712	0.0409452859288	0.2486	0.0497068326205	0.0862
2925856664	8.55098081884	1.60783908497	0.187239472215	0.150114161409	0.0118811385848	0.1003	0.0130714406765	0.079
2938343292	29.1380376292	3.30804177274	0.113279895724	0.0299217239571	0.00673831013509	0.0481	0.00274997531519	0.0167
2940670625	3.5383523193	0.330344980262	0.0916488143837	0.281406843105	0.0117557320748	0.3414	0.0118444668526	0.067
2925857917	2.76686489229	0.386545608983	0.13677605617	0.116568345993	0.0221741267399	0.2943	0.0161155532501	0.0639
2938353110	4.62116017447	0.588957133638	0.125586563506	0.165658949684	0.0142387372695	0.1342	0.0140851189666	0.104
2925645993	7.2678304201	0.536438113104	0.072700374313	0.135797143264	0.0110567063242	0.1707	0.00769749326827	0.0706
2970744291	3.28093326163	0.317698668647	0.0946332323599	0.0489881308538	0.0169661537439	0.2307	0.0114485239618	0.0952
2940000433	1.01568870653	0.158998681978	0.134202386675	1.27724053474	0.0610256087493	0.3218	0.0535196251737	0.0897
2939225137	5.55375048732	0.917162872448	0.16415387436	0.901865152936	0.0139814734237	0.2637	0.0170755957226	0.0901
2937414043	0.872306840361	0.193925172719	0.217137482322	0.167097899325	0.0446814220691	0.3451	0.0246226484104	0.0819
2925650558	3.7725535253	0.490363358357	0.127407428529	0.0836037861896	0.0181045131221	0.1687	0.016818083314	0.0391
2939237071	5.92715085091	1.55123104887	0.260609596167	0.370116625915	0.0150879697589	0.1751	0.0241128919055	0.0931
2938397086	4.32487671159	0.540281531142	0.124140354644	0.265618180575	0.0106609360242	0.3031	0.00958611299005	0.0788
2940013145	4.58470823584	1.14163627922	0.246897461383	0.208834088166	0.0213228944943	0.2441	0.0236712259221	0.1012
2970751103	12.439721461	1.53205143549	0.122871245297	0.0859913982337	0.00798570554151	0.0425	0.00337148271119	0.0348
2940014643	2.37866501352	0.740260423959	0.308250309591	0.0810641210775	0.0348503213835	0.1885	0.0359791955548	0.0776
2937422649	25.6222104097	3.48590110538	0.135821114021	0.166747761922	0.00706929147529	0.1963	0.0029934557172	0.0682
2938398472	7.57857618345	0.907108049578	0.119238875962	0.188338338425	0.00864871200403	0.1605	0.0064990929892	0.0588
2925673228	2.40619637511	0.289570770483	0.116267070671	0.486341241353	0.0251548103335	0.2703	0.0184373399249	0.0711
2939280338	3.13918974336	0.340226814376	0.104873798777	0.0837296399798	0.0199072429727	0.266	0.0259766827763	0.0694
2939310009	8.43627561651	1.03910437041	0.121991370813	0.0931265085453	0.0111895959552	0.1196	0.0139719007131	0.0465
2940056319	1.56830147521	0.444644745483	0.280920377281	0.102088111936	0.0333218544656	0.2333	0.0213799630304	0.1174
2970751833	6.57018771438	0.852496870251	0.12912674685	0.27864168007	0.0110063394445	1.0827	0.00621933656987	0.2406
2940056737	6.82626058429	0.528351485636	0.0757566991045	0.127291395987	0.0120845588938	0.1626	0.0119125864475	0.0783
2938399424	6.7758763108	1.62380030047	0.239426016637	0.379104675662	0.00860425051151	0.2233	0.00640919731684	0.1259
2925674035	4.93621767038	0.397198947707	0.0781876409379	0.134620253423	0.0154794257964	0.279	0.0123432474175	0.0514
2939312215	1.64242411245	0.206089721665	0.120023898379	2.33706198603	0.0308080461124	0.2962	0.0217797683668	0.0
2940716813	1.29864736252	0.257914262052	0.183912888396	0.353501383555	0.0477272493129	0.2616	0.0526282006943	0.0229
2938400751	5.67504614654	0.845993687785	0.148373259809	0.113240096988	0.00952808432566	0.0865	0.00715055654952	0.0339
2940060892	8.08063981738	0.603560494887	0.072649585367	0.132508022394	0.0113938647449	0.2062	0.0112188752616	0.1021
2940720745	1.640072737	0.278908556244	0.152353640973	0.240477721186	0.0507102300717	0.2969	0.0566097257358	0.0456
2937457933	2.04047594235	0.374666092945	0.180957482843	0.0132170053421	0.025297796113	0.2334	0.016161405746	0.0556
2925685619	5.68682170196	0.951279966298	0.166362500337	0.144147984242	0.0142180930187	0.1765	0.0103956288373	0.0518
2939317867	2.37038685053	0.235516873383	0.0965204677694	0.426464226987	0.020595917557	0.335	0.0113681214147	0.0
2937467840	3.66174552212	0.526700022256	0.142453192134	0.427771335733	0.0170657226131	0.2572	0.0157140878701	0.0942
2938404439	6.99787635344	0.581348609549	0.08255396222	0.0590237914286	0.00803297853102	0.1274	0.00482088225662	0.0347
2937538328	7.09510531685	0.958773058026	0.134324779902	0.161548076763	0.0111328067124	0.1415	0.0072911466605	0.0727
2938405366	1.60722735977	0.164808577601	0.0990558356522	0.206967483677	0.019293232288	0.285	0.0184086238774	0.1036
2940081689	6.13807764689	0.719826570121	0.116270252392	0.152550741599	0.0119652583869	0.1883	0.00994385322197	0.1432
